Supplier,Brand,Parent Product,Category,Subcategory,Description,Size / Format,Variant / Flavour,Pack Qty,Member Order Unit,Supplier Stock,Stock Checked,Supplier SKU,Barcode,Source URL,Notes,Parent Image URL,Variant Image URL,Image Status,Current Bold Trade Cost ex VAT,VAT Rate,VAT Treatment,True Cost,Target Margin,Suggested Retail,Final / Live Retail,Cost Status,Cost Source / Snapshot
Active Sports Nutrition,Biotech USA,Iso Whey Zero,Supplements,Whey Protein,Whey protein isolate.,1.816kg,Cookies & Cream,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,56.99,20.0,standard,68.39,30.0,98,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-06
Active Sports Nutrition,Biotech USA,Iso Whey Zero,Supplements,Whey Protein,Whey protein isolate.,1.816kg,Dark Chocolate,,Unit,Out of stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,56.99,20.0,standard,68.39,30.0,98,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-06
Active Sports Nutrition,Biotech USA,Iso Whey Zero,Supplements,Whey Protein,Whey protein isolate.,1.816kg,Hazelnut,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,56.99,20.0,standard,68.39,30.0,98,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-06
Active Sports Nutrition,Biotech USA,Iso Whey Zero,Supplements,Whey Protein,Whey protein isolate.,1.816kg,Lemon Cheesecake,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,56.99,20.0,standard,68.39,30.0,98,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-06
Active Sports Nutrition,Biotech USA,Iso Whey Zero,Supplements,Whey Protein,Whey protein isolate.,1.816kg,Pineapple Mango,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,56.99,20.0,standard,68.39,30.0,98,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-06
Active Sports Nutrition,Biotech USA,Iso Whey Zero,Supplements,Whey Protein,Whey protein isolate.,1.816kg,Pistachio,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,56.99,20.0,standard,68.39,30.0,98,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-06
Active Sports Nutrition,Biotech USA,Iso Whey Zero,Supplements,Whey Protein,Whey protein isolate.,1.816kg,Salted Caramel,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,56.99,20.0,standard,68.39,30.0,98,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-06
Active Sports Nutrition,Biotech USA,Iso Whey Zero,Supplements,Whey Protein,Whey protein isolate.,1.816kg,Strawberry,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,56.99,20.0,standard,68.39,30.0,98,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-06
Active Sports Nutrition,Biotech USA,Iso Whey Zero,Supplements,Whey Protein,Whey protein isolate.,1.816kg,Tiramisu,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,56.99,20.0,standard,68.39,30.0,98,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-06
Active Sports Nutrition,Biotech USA,Iso Whey Zero,Supplements,Whey Protein,Whey protein isolate.,1.816kg,Vanilla,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,56.99,20.0,standard,68.39,30.0,98,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-06
Active Sports Nutrition,Biotech USA,Iso Whey Zero,Supplements,Whey Protein,Whey protein isolate.,1.816kg,White Chocolate,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,56.99,20.0,standard,68.39,30.0,98,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-06
Active Sports Nutrition,Biotech USA,Iso Whey Zero,Supplements,Whey Protein,Whey protein isolate.,908g,Banana,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,28.99,20.0,standard,34.79,30.0,50,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-07
Active Sports Nutrition,Biotech USA,Iso Whey Zero,Supplements,Whey Protein,Whey protein isolate.,908g,Black Biscuits,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,28.99,20.0,standard,34.79,30.0,50,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-07
Active Sports Nutrition,Biotech USA,Iso Whey Zero,Supplements,Whey Protein,Whey protein isolate.,908g,Cafe Latte,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,28.99,20.0,standard,34.79,30.0,50,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-07
Active Sports Nutrition,Biotech USA,Iso Whey Zero,Supplements,Whey Protein,Whey protein isolate.,908g,Chocolate,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,28.99,20.0,standard,34.79,30.0,50,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-07
Active Sports Nutrition,Biotech USA,Iso Whey Zero,Supplements,Whey Protein,Whey protein isolate.,908g,Coconut,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,28.99,20.0,standard,34.79,30.0,50,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-07
Active Sports Nutrition,Biotech USA,Iso Whey Zero,Supplements,Whey Protein,Whey protein isolate.,908g,Cookies & Cream,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,28.99,20.0,standard,34.79,30.0,50,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-07
Active Sports Nutrition,Biotech USA,Iso Whey Zero,Supplements,Whey Protein,Whey protein isolate.,908g,Dark Chocolate,,Unit,Out of stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,28.99,20.0,standard,34.79,30.0,50,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-07
Active Sports Nutrition,Biotech USA,Iso Whey Zero,Supplements,Whey Protein,Whey protein isolate.,908g,Hazelnut,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,28.99,20.0,standard,34.79,30.0,50,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-07
Active Sports Nutrition,Biotech USA,Iso Whey Zero,Supplements,Whey Protein,Whey protein isolate.,908g,Lemon Cheesecake,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,28.99,20.0,standard,34.79,30.0,50,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-07
Active Sports Nutrition,Biotech USA,Iso Whey Zero,Supplements,Whey Protein,Whey protein isolate.,908g,Pineapple Mango,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,28.99,20.0,standard,34.79,30.0,50,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-07
Active Sports Nutrition,Biotech USA,Iso Whey Zero,Supplements,Whey Protein,Whey protein isolate.,908g,Pistachio,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,28.99,20.0,standard,34.79,30.0,50,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-07
Active Sports Nutrition,Biotech USA,Iso Whey Zero,Supplements,Whey Protein,Whey protein isolate.,908g,Salted Caramel,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,28.99,20.0,standard,34.79,30.0,50,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-07
Active Sports Nutrition,Biotech USA,Iso Whey Zero,Supplements,Whey Protein,Whey protein isolate.,908g,Strawberry,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,28.99,20.0,standard,34.79,30.0,50,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-07
Active Sports Nutrition,Biotech USA,Iso Whey Zero,Supplements,Whey Protein,Whey protein isolate.,908g,Tiramisu,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,28.99,20.0,standard,34.79,30.0,50,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-07
Active Sports Nutrition,Biotech USA,Iso Whey Zero,Supplements,Whey Protein,Whey protein isolate.,908g,Vanilla,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,28.99,20.0,standard,34.79,30.0,50,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-07
Active Sports Nutrition,Biotech USA,Iso Whey Zero,Supplements,Whey Protein,Whey protein isolate.,908g,White Chocolate,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,28.99,20.0,standard,34.79,30.0,50,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-07
Active Sports Nutrition,Biotech USA,Micellar Casein,Supplements,Casein Protein,Micellar casein protein.,2270g,Chocolate,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,,20.0,review,,30.0,,,Awaiting trade cost,2026-09-10 Active Sports trade capture
Active Sports Nutrition,Biotech USA,Micellar Casein,Supplements,Casein Protein,Micellar casein protein.,2270g,Strawberry,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,,20.0,review,,30.0,,,Awaiting trade cost,2026-09-10 Active Sports trade capture
Active Sports Nutrition,Biotech USA,Micellar Casein,Supplements,Casein Protein,Micellar casein protein.,2270g,Vanilla,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,,20.0,review,,30.0,,,Awaiting trade cost,2026-09-10 Active Sports trade capture
Active Sports Nutrition,Biotech USA,Micellar Casein,Supplements,Casein Protein,Micellar casein protein.,908g,Chocolate,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,19.99,20.0,standard,23.99,30.0,35,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-08
Active Sports Nutrition,Biotech USA,Micellar Casein,Supplements,Casein Protein,Micellar casein protein.,908g,Strawberry,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,19.99,20.0,standard,23.99,30.0,35,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-08
Active Sports Nutrition,Biotech USA,Micellar Casein,Supplements,Casein Protein,Micellar casein protein.,908g,Vanilla,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,19.99,20.0,standard,23.99,30.0,35,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-08
Active Sports Nutrition,Biotech USA,Daily Pack,Supplements,All In Ones,Daily vitamin/mineral pack.,30 packs,Default,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,17.4,20.0,standard,20.88,30.0,30,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-05
Active Sports Nutrition,Biotech USA,FAT-X,Supplements,Fat Burners,Stimulant-free body-composition support formula.,60 tabs,Default,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,8.11,20.0,standard,9.73,30.0,14,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-05
Active Sports Nutrition,Biotech USA,Fibre Mix,Supplements,Health Foods,Dietary fibre powder.,225g,Unflavoured,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,6.84,20.0,standard,8.21,30.0,12,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-05
Active Sports Nutrition,Biotech USA,GH,Supplements,GH Boosters,Amino acid and vitamin B6 capsule formula.,120 caps,Default,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,8.11,20.0,standard,9.73,30.0,14,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-05
Active Sports Nutrition,Biotech USA,Glutamine Zero,Supplements,L-Glutamine,Flavoured glutamine powder.,300g / 25 servings,Blue Grape,,Unit,Out of stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,SPECIAL OFFER wording removed.,,,Pending genuine supplier/brand image,7.99,20.0,standard,9.59,30.0,14,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-06
Active Sports Nutrition,Biotech USA,Glutamine Zero,Supplements,L-Glutamine,Flavoured glutamine powder.,300g / 25 servings,Lemon,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,SPECIAL OFFER wording removed.,,,Pending genuine supplier/brand image,7.99,20.0,standard,9.59,30.0,14,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-06
Active Sports Nutrition,Biotech USA,Glutamine Zero,Supplements,L-Glutamine,Flavoured glutamine powder.,300g / 25 servings,Peach Ice Tea,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,SPECIAL OFFER wording removed.,,,Pending genuine supplier/brand image,7.99,20.0,standard,9.59,30.0,14,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-06
Active Sports Nutrition,Biotech USA,Glutamine Zero,Supplements,L-Glutamine,Flavoured glutamine powder.,300g / 25 servings,Watermelon,,Unit,Out of stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,SPECIAL OFFER wording removed.,,,Pending genuine supplier/brand image,7.99,20.0,standard,9.59,30.0,14,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-06
Active Sports Nutrition,Biotech USA,H2O Q10,Supplements,Vitamins,Water-soluble coenzyme Q10 capsules.,60 caps,Default,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,8.4,20.0,standard,10.08,30.0,15,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-06
Active Sports Nutrition,Biotech USA,HMB,Supplements,HMB Supplements,HMB capsules.,150 caps,Default,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,10.18,20.0,standard,12.22,30.0,18,,Supplier capture matched; review pending,screencapture-www-activesportstrade-co-uk-biotech-usa-trade-2026-09-10-09_04_18.pdf / page-06
Active Sports Nutrition,Biotech USA,Hyaluronic & Collagen,Supplements,Collagen,Hyaluronic acid and collagen capsule formula.,120 caps,Default,,Unit,In stock,2026-09-08,,,https://www.activesportstrade.co.uk/biotech-usa-trade,,,,Pending genuine supplier/brand image,,20.0,review,,30.0,,,Awaiting trade cost,2026-09-10 Active Sports trade capture
